Ticker,Date,Open,High,Low,Close,Volume,Daily_Return,MA7,MA21,Price_Range
RELIANCE,2025-06-19,1424.41,1434.17,1420.03,1427.6,10007230,0.0022,1430.12,1423.43,14.14
RELIANCE,2025-06-20,1425.31,1465.15,1422.42,1460.37,29010635,0.023,1432.58,1426.12,42.73
RELIANCE,2025-06-23,1447.22,1457.98,1436.26,1451.0,5989078,-0.0064,1434.74,1427.55,21.72
RELIANCE,2025-06-24,1459.17,1469.13,1437.36,1445.03,16402744,-0.0041,1438.0,1428.31,31.77
RELIANCE,2025-06-25,1458.18,1466.54,1454.69,1461.46,7525851,0.0114,1442.2,1430.45,11.85
RELIANCE,2025-06-26,1463.26,1492.84,1459.27,1489.35,14657893,0.0191,1451.32,1434.36,33.57
RELIANCE,2025-06-27,1493.44,1515.95,1490.95,1509.37,11117052,0.0134,1463.45,1438.99,25.0
RELIANCE,2025-06-30,1507.78,1518.73,1490.05,1494.63,8409527,-0.0098,1473.03,1442.77,28.68
RELIANCE,2025-07-01,1494.63,1525.31,1494.13,1522.32,10368523,0.0185,1481.88,1448.21,31.18
RELIANCE,2025-07-02,1522.32,1523.91,1502.7,1512.76,6361002,-0.0063,1490.7,1453.58,21.21
RELIANCE,2025-07-03,1514.75,1525.81,1506.98,1511.76,11283291,-0.0007,1500.24,1458.05,18.83
RELIANCE,2025-07-04,1517.94,1523.91,1511.16,1521.22,6603501,0.0063,1508.77,1462.08,12.75
RELIANCE,2025-07-07,1520.53,1538.65,1518.93,1535.37,7251074,0.0093,1515.35,1466.73,19.72
RELIANCE,2025-07-08,1529.89,1538.75,1524.11,1531.48,7171261,-0.0025,1518.51,1470.94,14.64
RELIANCE,2025-07-09,1530.59,1544.83,1504.09,1512.96,8870660,-0.0121,1521.12,1474.76,40.74
RELIANCE,2025-07-10,1513.65,1518.63,1501.5,1511.16,10047129,-0.0012,1519.53,1478.0,17.13
RELIANCE,2025-07-11,1505.99,1508.97,1484.37,1489.25,7234991,-0.0145,1516.17,1480.54,24.6
RELIANCE,2025-07-14,1486.26,1494.03,1473.22,1477.8,10311846,-0.0077,1511.32,1483.19,20.81
RELIANCE,2025-07-15,1480.29,1490.55,1476.5,1479.49,8132454,0.0011,1505.36,1485.44,14.05
RELIANCE,2025-07-16,1467.14,1485.07,1465.65,1479.69,10409983,0.0001,1497.4,1488.02,19.42
RELIANCE,2025-07-17,1481.48,1483.67,1468.04,1470.53,11854613,-0.0062,1488.7,1490.22,15.63
RELIANCE,2025-07-18,1478.89,1478.89,1463.26,1470.13,10296318,-0.0003,1482.58,1492.24,15.63
RELIANCE,2025-07-21,1459.17,1470.13,1417.44,1422.92,22442744,-0.0321,1469.97,1490.46,52.69
RELIANCE,2025-07-22,1421.72,1426.2,1405.09,1407.18,20396320,-0.0111,1458.25,1488.37,21.11
RELIANCE,2025-07-23,1420.33,1420.33,1408.77,1418.93,8354596,0.0084,1449.84,1487.13,11.56
RELIANCE,2025-07-24,1413.55,1417.34,1390.45,1397.32,14740507,-0.0152,1438.1,1484.08,26.89
RELIANCE,2025-07-25,1393.34,1395.43,1378.59,1386.16,11854722,-0.008,1424.74,1479.16,16.84
RELIANCE,2025-07-28,1386.76,1402.2,1379.49,1382.08,7748361,-0.0029,1412.1,1473.1,22.71
RELIANCE,2025-07-29,1377.5,1414.55,1377.5,1411.46,10750072,0.0213,1403.72,1469.14,37.05
RELIANCE,2025-07-30,1412.46,1417.64,1395.73,1404.49,7209849,-0.0049,1401.09,1463.53,21.91
RELIANCE,2025-07-31,1382.58,1397.02,1376.7,1384.67,17065827,-0.0141,1397.87,1457.43,20.32
RELIANCE,2025-08-01,1381.38,1400.31,1378.79,1388.16,10321171,0.0025,1393.48,1451.55,21.52
RELIANCE,2025-08-04,1389.55,1410.47,1386.16,1405.89,6312820,0.0128,1394.7,1446.05,24.31
RELIANCE,2025-08-05,1405.39,1405.39,1382.58,1386.16,9315972,-0.014,1394.7,1438.95,22.81
RELIANCE,2025-08-06,1386.36,1390.35,1377.8,1387.26,5834312,0.0008,1395.44,1432.08,12.55
RELIANCE,2025-08-07,1382.18,1388.16,1360.57,1383.87,9976705,-0.0024,1391.5,1425.93,27.59
RELIANCE,2025-08-08,1379.49,1391.64,1359.57,1362.36,8793606,-0.0155,1385.48,1418.85,32.07
RELIANCE,2025-08-11,1364.55,1382.48,1355.79,1380.69,9997486,0.0135,1384.91,1413.68,26.69
RELIANCE,2025-08-12,1376.4,1396.32,1369.73,1374.91,12244664,-0.0042,1383.02,1408.78,26.59
RELIANCE,2025-08-13,1382.48,1386.26,1372.02,1377.1,7457021,0.0016,1378.91,1403.9,14.24
RELIANCE,2025-08-14,1377.3,1380.7,1370.1,1373.8,7126128,-0.0024,1377.14,1398.86,10.6
RELIANCE,2025-08-18,1390.0,1394.9,1377.0,1381.7,11785109,0.0058,1376.35,1394.63,17.9
RELIANCE,2025-08-19,1390.0,1421.0,1389.1,1420.1,14384719,0.0278,1381.52,1392.25,31.9
RELIANCE,2025-08-20,1413.0,1424.9,1410.0,1413.0,8725641,-0.005,1388.76,1391.78,14.9
RELIANCE,2025-08-21,1425.0,1431.9,1420.3,1424.8,11021323,0.0084,1395.06,1392.61,11.6
RELIANCE,2025-08-22,1420.0,1423.4,1407.9,1409.2,5818868,-0.0109,1399.96,1392.15,15.5
RELIANCE,2025-08-25,1414.7,1419.5,1405.7,1412.6,5979407,0.0024,1405.03,1392.88,13.8
RELIANCE,2025-08-26,1408.0,1410.0,1381.6,1384.9,12145259,-0.0196,1406.61,1392.82,28.4
RELIANCE,2025-08-28,1389.9,1392.2,1366.5,1385.9,13161813,0.0007,1407.21,1393.0,25.7
RELIANCE,2025-08-29,1381.1,1403.5,1350.0,1357.2,18758842,-0.0207,1398.23,1390.42,53.5
RELIANCE,2025-09-01,1356.0,1363.2,1340.6,1353.9,11232238,-0.0024,1389.79,1388.01,22.6
RELIANCE,2025-09-02,1354.8,1384.5,1354.5,1366.5,11517006,0.0093,1381.46,1387.14,30.0
RELIANCE,2025-09-03,1369.7,1376.5,1360.5,1372.6,7847563,0.0045,1376.23,1386.4,16.0
RELIANCE,2025-09-04,1371.8,1374.0,1357.1,1359.3,13223177,-0.0097,1368.61,1384.18,16.9
RELIANCE,2025-09-05,1363.0,1381.0,1359.3,1375.0,5777575,0.0116,1367.2,1383.65,21.7
RELIANCE,2025-09-08,1380.0,1386.0,1372.4,1378.5,6986720,0.0025,1366.14,1383.23,13.6
RELIANCE,2025-09-09,1376.6,1381.2,1368.7,1376.2,9754452,-0.0017,1368.86,1382.87,12.5
RELIANCE,2025-09-10,1383.9,1388.5,1374.1,1377.0,7790815,0.0006,1372.16,1383.57,14.4
RELIANCE,2025-09-11,1376.0,1385.5,1375.0,1383.3,9766072,0.0046,1374.56,1383.69,10.5
RELIANCE,2025-09-12,1383.3,1396.3,1380.5,1395.0,7403368,0.0085,1377.76,1384.65,15.8
RELIANCE,2025-09-15,1393.0,1400.8,1388.6,1399.3,5396697,0.0031,1383.47,1385.7,12.2
RELIANCE,2025-09-16,1404.7,1408.0,1398.2,1405.3,8686961,0.0043,1387.8,1387.2,9.8
RELIANCE,2025-09-17,1407.0,1416.2,1406.9,1413.8,7519417,0.006,1392.84,1388.73,9.3
RELIANCE,2025-09-18,1420.4,1422.0,1410.7,1415.0,9332642,0.0008,1398.39,1388.49,11.3
RELIANCE,2025-09-19,1414.9,1417.0,1403.6,1407.4,13461373,-0.0054,1402.73,1388.22,13.4
RELIANCE,2025-09-22,1403.9,1410.7,1388.0,1390.6,7757970,-0.0119,1403.77,1386.6,22.7
